"job_id","job_title","company_name","job_description","created_at","modified_at","expiry_date","number_of_openings","education","experience","city","state","salary","trade","type_of_work"
"32334b74-5b00-447d-9ef3-2f7ab15560a0",Flo,L$t finance ,<p>I can job</p>,2021-12-23 15:39:54.219 +0530,2021-12-23 16:04:05.245 +0530,2022-01-22 15:39:54.219 +0530,1,Graduate,Fresher,Muzaffarpur,Bihar,Rs. 15001 to Rs.25000,Retail Sales ,Full Time
fc9bfea9-843b-4e47-9b70-63886dfe3703,Delivery executive,Vindhya Services,<p>Delivery executive required</p>,2022-04-23 13:14:07.413 +0530,2022-04-25 17:08:46.810 +0530,2022-05-23 13:14:07.413 +0530,66,"8th Class or Below",Fresher,Mumbai,Maharashtra,Rs. 25001 to Rs. 50000,Delivery Executive,Full Time
"505c90a8-3402-48d7-baca-665ec8106e43",indian and tandoor,Soho Kitchen ,<p>well knowledge indian and tandoor</p><p>Interested candidates contact or WhatsApp 9958117510.</p>,2021-11-09 14:57:50.752 +0530,2021-11-10 18:28:18.773 +0530,2021-12-09 14:57:50.752 +0530,2,"8th Class or Below","0-2 Yrs",Noida,Uttar Pradesh,Rs. 15001 to Rs.25000,Cook,Full Time
a855a5d8-e232-4210-a2b7-baa41a8bcae0,Supervisor ,Sudha company ,"<p>सुधा&nbsp;कंपनी में ऑनलाइन ज्वाइनिंग, मोबाइल- 9153293761</p><p>लड़के और लड़कियों कि जरूरत है बिहार/झारखंड</p><p>रहना खाना मेडिकल मोबाइल फ्री</p><p>सैलरी-13850 से 35800 तक</p><p>मोबाइल- 9153293761..</p><p>9am to 3pm.</p><p>Thanks.</p>",2022-06-24 05:18:22.441 +0530,2022-06-24 05:18:22.441 +0530,2022-07-24 05:18:22.839 +0530,3,"10th Pass",Fresher,Ranchi,Jharkhand,Rs. 15001 to Rs.25000,Food Processing,Full Time
ea792422-1420-4d74-96d4-e0e2655df34a,Machinist ,Integral Coach Factory (ICF),"<p><strong>Qualification:-</strong></p><p>Should have passed Std X (with a minimum of 50% marks) with Science &amp; Maths under 10+2 system or its equivalent and also possess National Trade Certificate in the notified trade issued by the National Council for Vocational Training or State Council for Vocational Training of one year and above.&nbsp;&nbsp;</p><p><br></p><p><strong>Period of Training:-</strong></p><p>1 year&nbsp;</p><p><br></p><p>&nbsp;<strong>Age Limit:-</strong></p><p>Minimum 15 years and Maximum 24 years as on 26th October 2021.</p><p>Age Relaxation: 03 years for OBC, 05 years for SC / ST and 10 years for PwBD.</p><p><br></p><p>&nbsp;</p><p><strong>Notes:-</strong></p><p>1. Candidates with higher qualifications viz. Engineering / Degree / Diploma are not eligible to apply.</p><p>2.This notification is purely for giving Apprenticeship training and not for employment.</p><p><br></p><p><br></p><p><br></p><p><br></p>",2021-10-07 12:24:49.008 +0530,2021-10-07 12:26:33.552 +0530,2021-11-06 12:24:49.008 +0530,32,ITI,"0-2 Yrs",Chennai,Tamilnadu,Less than Rs.10000,Mechanical,Apprentice
beead9af-2437-4d15-8dc2-d7956927bf5f,Accountant,Vaibhav gems,"<p>Hello All,</p><p><br></p><p>We Required Accountant on urgent basis who has an experience in diamond firm.</p><p>Salary : 15,000 to 30,000 pm</p><p>Location : Surat.</p><p>Email on :&nbsp;hr@vaibhavgems.co.in</p><p>Can call on : 0261 2481314</p>",2021-10-11 17:17:46.730 +0530,2021-10-11 17:44:02.682 +0530,2021-11-10 17:17:46.730 +0530,1,Graduate,"0-2 Yrs",Surat,Gujarat,Rs. 15001 to Rs.25000,Computer Operator and Programming Assistant,Full Time
"59c2cb5b-448f-49f8-b72e-fd15f5376202",Electrician,Benchmark Global Management Services,"<p><strong>Electrician</strong></p><p><br></p><p><strong>Company</strong>- Building Construction Company&nbsp;</p><p><br></p><p><strong>Job Location</strong>- Ranchi&nbsp;</p><p><br></p><p><strong>Salary</strong>- 12,000 to 15,000 + Lodging + Fooding&nbsp;</p><p><br></p><p><strong>Experience</strong>- Fresher/ 1 to 2 Yrs. Experience As Electrician&nbsp;</p><p><br></p><p><strong>Qualification</strong>- Electrician&nbsp;</p><p><br></p><p><strong>CONSULTANCY TERMS &amp; CONDITIONS APPLY</strong></p><p><br></p><p><strong>CONTACT INFO--</strong></p><p><strong>Arijit Mondal&nbsp;</strong></p><p><strong>Technical Head</strong></p><p><strong>Benchmark Global Management Services</strong></p><p><strong>97/A B.T. Road, Baranagar, Kolkata- 700090,</strong></p><p><strong>Cell: 9748042221</strong></p><p><strong>Web: www.benchmarkglobal.in</strong></p>",2022-02-02 18:29:45.335 +0530,2022-02-02 18:29:45.335 +0530,2022-03-04 18:29:45.335 +0530,2,"10th Pass","0-2 Yrs",Kolkata,West Bengal,Rs. 10000 to Rs.15000,Electrician,Full Time
c1b80129-7627-4be7-bad0-aa1ece4c2bae,ITI fitter,Apex consultant,<p>Candidate should be ITI fitter and able to handle maintenance of large Ltd FMCG plant and willing to relocate to Meerut</p>,2021-11-11 15:36:17.653 +0530,2021-11-11 15:37:25.984 +0530,2021-12-11 15:36:17.653 +0530,15,ITI,"0-2 Yrs",Meerut,Uttar Pradesh,Rs. 10000 to Rs.15000,Machine Operator,Full Time
"3c938fbd-aea9-4b26-bdf9-79fec70058fa",medical representative,CMR Lifesciences Pvt Ltd,"<p><strong>1)</strong> To increase business month after month by managing a team of Medical Representatives.</p><p><strong>2)</strong>&nbsp;To implement marketing and field strategy in co-ordination with the Product Management / Sales Management team for the territory through meetings or otherwise.</p><p><strong>3)</strong>&nbsp;To actively get involved in the sales development activities in non- performing / new territories.</p><p><strong>4)</strong>&nbsp;To Liaison with local authorities, stockiest, distributors, etc. as guided from head office in the interest of the company.</p>",2021-09-29 13:00:10.816 +0530,2021-09-29 13:03:49.751 +0530,2021-10-29 13:00:10.816 +0530,1,Graduate,"0-2 Yrs",Ahmedabad,Gujarat,Rs. 10000 to Rs.15000,Computer Hardware & Network Maintenance,Full Time
"87465440-fbcf-4295-b8f2-345bf7f01dc0",Driver,Anshuman group of company,"",2021-09-25 12:30:03.443 +0530,2021-10-25 15:49:47.044 +0530,2021-10-25 12:30:03.443 +0530,,"10th Pass",Fresher,Allahabad,Uttar Pradesh,Less than Rs.10000,Drivers,Full Time
"6a39bd30-fdaa-4412-87af-762c6765909f",Delivery boys,Redex enterprise pvt. ltd.,<p>We hire delivery boys on urgent</p><p>required delivery boys for logistic companies</p><p>Own bike &amp; Licence Mandatory</p><p>PF + ESIC Benefits</p><p>Other Incentive</p><p>Age 18 year to 35 Year</p><p>please ignore</p>,2021-12-23 15:42:10.941 +0530,2021-12-23 16:05:05.560 +0530,2022-01-22 15:42:10.941 +0530,10,"10th Pass",Fresher,Gurgaon,Haryana,Rs. 10000 to Rs.15000,Delivery Executive,Full Time
"6630f622-acb6-4180-9627-819292875723",Shop Salesman,Siddhi Vinayak,"<p>आवश्यकता है सेल्समैन की !</p><p>सैलरी+ कमीशन : 10,000 - 25,000</p><p>Experience : 2 साल से ज्यादा</p><p>(सिर्फ वही लोग आवेदन करें जिन्होने किसी कपड़े की शोरूम या दुकान में काम किया हो)</p><p>Location:  गोला बाज़ार, गोरखपुर</p><p>Facility: रहने का जगह Free</p><p>Season period में एक time खाना free</p><p>Call : 7080473074</p><p><br></p><p>सैलरी और commission के माध्यम से महीने का 22,000 से ज्यादा कमाने का सुनहरा अवसर</p><p><br></p><p><br></p><p><br></p>",2021-11-09 04:03:26.268 +0530,2021-11-17 10:18:45.930 +0530,2021-12-09 04:03:26.268 +0530,4,"10th Pass","3-5 yrs",Gorakhpur,Uttar Pradesh,Rs. 10000 to Rs.15000,Retail Sales ,Full Time
c49fd578-3709-4e32-aed1-65cfbfa2580d,Drivers,Delhi Transport Corporation,"<p>01. Employment registration certificate.</p><p>02. Identity Card – Voter ID Card, Aadhar Card,&nbsp;<strong>Driving License</strong>, PAN Card and others.</p><p>03.Candidates Should Have Passed 10/12th ITI Driving Licence along with the minimum of 3 years&nbsp;<strong>&amp; Must be a graduate from a recognized board.</strong></p><p>04.Candidates Age Range Should Be Between 20 to 43 years.</p><p>– The exemption will be given to the candidates according to the government rule.</p>",2021-10-05 14:59:35.891 +0530,2021-10-05 15:00:21.137 +0530,2021-11-04 14:59:35.891 +0530,200,"10th Pass","3-5 yrs",Delhi,Delhi,Rs. 15001 to Rs.25000,Drivers,Full Time
"8fe7402d-9ab7-4265-8e9b-a373607a70e5",Hr executive,Tcart global services pvt ltd,<p>This job requires good skill who can hire candidates and have good knowledge of recruiting</p>,2021-10-10 20:40:42.184 +0530,2021-10-11 11:15:53.437 +0530,2021-11-09 20:40:42.184 +0530,25,Graduate,Fresher,Gurgaon,Haryana,Rs. 15001 to Rs.25000,CNC Programmer Operator,Full Time
"3a1c4a6e-2f66-4c0e-978e-2a77673d076d",GDA supervisor,Hospital,GDA supervisor,2021-10-13 04:42:02.549 +0530,2021-10-13 11:56:09.000 +0530,2021-11-12 04:42:02.549 +0530,,Graduate,"0-2 Yrs",Gurgaon,Haryana,Rs. 25001 to Rs. 50000,Housekeeping,Full Time
"73fc75d7-f2dd-491f-b9e4-ac7490c08851",Receptionist,Ko-aaham techonologies,,2021-12-09 15:36:21.740 +0530,2021-12-09 15:43:07.228 +0530,2022-01-08 15:36:21.740 +0530,1,Graduate,"3-5 yrs",Maharashtra,Maharashtra,Rs. 10000 to Rs.15000,Computer Hardware & Network Maintenance,Full Time
"1d270e96-8063-4572-aac1-427541908f5d",Work from home,New way,<p>Work from home</p>,2021-12-09 19:14:53.857 +0530,2022-01-06 12:12:19.725 +0530,2022-01-08 19:14:53.857 +0530,30,"10th Pass",Fresher,Pune,Maharashtra,Rs. 10000 to Rs.15000,Mason,Freelancer
e88f6130-1064-41bb-b1b0-f857bf16a950,Welder,Integral Coach Factory (ICF),"<p><strong>Qualification:-</strong></p><p>Should have passed Std X (with a minimum of 50% marks) with Science &amp; Maths under 10+2 system or its equivalent and also possess National Trade Certificate in the notified trade issued by the National Council for Vocational Training or State Council for Vocational Training of one year and above.&nbsp;&nbsp;</p><p><br></p><p><strong>Period of Training:-</strong></p><p>1 year&nbsp;</p><p><br></p><p>&nbsp;<strong>Age Limit:-</strong></p><p>Minimum 15 years and Maximum 24 years as on 26th October 2021.</p><p>Age Relaxation: 03 years for OBC, 05 years for SC / ST and 10 years for PwBD.</p><p><br></p><p>&nbsp;</p><p><strong>Notes:-</strong></p><p>1. Candidates with higher qualifications viz. Engineering / Degree / Diploma are not eligible to apply.</p><p>2.This notification is purely for giving Apprenticeship training and not for employment.</p><p><br></p><p><br></p>",2021-10-07 12:38:23.019 +0530,2021-10-07 12:39:29.164 +0530,2021-11-06 12:38:23.019 +0530,172,ITI,"0-2 Yrs",Chennai,Tamilnadu,Less than Rs.10000,Welder,Apprentice
a61bc681-08f4-41e0-b402-770ef4553388,HR Recruiter,ADS247365 India Pvt. Ltd.,"<p>Experience - 2-5 Years</p><p>Location - Gurgaon</p><p>Salary - As per Experience plus performance bonus and incentives</p><p>Immediate Joiner required</p><p><br></p><p>candidate should be from Recruitment Background</p><p><br></p><p>Roles &amp; Responsibilities :</p><p><br></p><p>sourcing relevant CV's as per Job description from various Job Portals</p><p>source, search, and submit candidates conducting screening interview as per the requirement.</p><p>Candidates Coordination</p><p>Interview Coordination with client and candidates</p><p>follow up for feedback with client and Manager</p><p>Offer Negotiation</p><p>Proper Follow up and engagement with candidate.</p><p><br></p><p>Interested candidates can share their updated profile to me at&nbsp;payal@ads247365.com</p><p><br></p><p><br></p>",2021-10-09 12:02:21.932 +0530,2021-10-09 17:08:23.656 +0530,2021-11-08 12:02:21.932 +0530,10,Graduate,"0-2 Yrs",Gurgaon,Haryana,Rs. 25001 to Rs. 50000,Electrician,Full Time
"5d23343d-6b2f-44de-9175-eee6eddb8e23","web developer , php developer",elderberry tech ,"<p>php,ci , laravel</p>",2021-10-09 12:11:07.556 +0530,2021-10-11 12:15:03.609 +0530,2021-11-08 12:11:07.556 +0530,20,Graduate,"3-5 yrs",Indore,Madhya Pradesh,Rs. 25001 to Rs. 50000,Computer Operator and Programming Assistant,Full Time
"6afd50b1-1598-4ca0-9939-4066cf7f5627",Ukraine Jobs,Euro tour & travels,"<p><strong class=""ql-size-large""><em><u>COMPANY NAME- ULMA CONSTRUCTIONS</u></em></strong></p><p><strong class=""ql-size-large""><em><u>COUNTRY NAME-UKRAINE</u></em></strong></p><p><br></p><p><strong class=""ql-size-large""><em><u>BENEFITS</u></em></strong><em class=""ql-size-large""><u>:</u></em></p><p><em class=""ql-size-large"">ACCOMMODATION+TRANSPORTATION+MEDICAL+FOOD+INSURANCE PROVIDED BY THE COMPANY.</em></p><p><br></p><p><strong class=""ql-size-large""><em><u>DOCUMENTS REQUIRED</u></em></strong><em class=""ql-size-large"">:</em></p><ul><li><em class=""ql-size-large"">PASSPORT+PHOTO+RESUME+EXPERIENCE CERTIFICATE+ QUALIFICATION DOCUMENT.</em></li></ul>",2021-11-18 12:47:31.499 +0530,2021-11-18 13:01:00.686 +0530,2021-12-18 12:47:31.499 +0530,10,"10th Pass","3-5 yrs",Noida,Uttar Pradesh,Rs. 25001 to Rs. 50000,Electrician,Full Time
a194d641-3969-4ac0-b1e4-528449151bab,Supervisor,Flipcart,"",2021-10-13 04:43:16.549 +0530,2021-10-13 11:56:03.515 +0530,2021-11-12 04:43:16.549 +0530,,Graduate,"0-2 Yrs",Gurgaon,Haryana,Rs. 15001 to Rs.25000,Housekeeping,Full Time
f59eb0e4-2f3c-44cc-8bfc-208ecee696dc,Jo,Sudhir Kumar Yadav ,"",2021-10-20 16:07:37.299 +0530,2021-10-20 17:13:45.022 +0530,2021-11-19 16:07:37.299 +0530,,"12th pass",Fresher,Giridih,Jharkhand,Rs. 15001 to Rs.25000,Electrician,Part Time
e4256e13-3a56-46f7-8327-bc9c50a7e75b,Gurd,ShramIN,Gurd,2021-10-20 16:25:02.278 +0530,2021-10-20 17:13:50.434 +0530,2021-11-19 16:25:02.278 +0530,,"12th pass",Fresher,Jaipur,Rajasthan,Rs. 15001 to Rs.25000,Security Guard,Full Time
e163720f-5a3a-4efe-b518-d6d6e232da44,Back office,One point one solution,<p>Urgent hiring for back office&nbsp;</p><p>Location _noida and delhi&nbsp;</p><p>Salary _ 16k to 18 k&nbsp;</p><p>Hr David bahkam&nbsp;</p><p>8130132204</p>,2021-09-26 00:07:46.694 +0530,2021-09-26 00:07:46.694 +0530,2021-10-26 00:07:46.694 +0530,25,"12th pass",Fresher,Noida,Uttar Pradesh,Rs. 15001 to Rs.25000,Electrician,Full Time
fc8c126c-c625-4d04-875f-52a848e6f8b9,JOT – Fitter,Mishra Dhatu Nigam Limited (MIDHANI),"<p>General Conditions: 1. Only Indian nationals may apply. 2. The cutoff date for all requisite parameters is 04.09.2021 3. Age, qualification &amp; experience stipulated above should be as on 04.09.2021 4. The upper age limit indicated above is for unreserved category. Age relaxation is applicable in accordance with the Government of India orders issued from time to time. 5. Management reserves the right to restrict / increase the number of posts &amp; alter the eligibility criteria. Management reserves the right to devise its own selection criteria. 6. Last date for submission of online applications will be 18.09.2021 7. Appearance of the shortlisted candidates for the written test / trade test is provisional and it does not entitle them any claim for the post.&nbsp;&nbsp;</p>",2021-09-06 15:15:05.121 +0530,2021-09-06 15:15:15.792 +0530,2021-10-06 15:15:05.121 +0530,,ITI,"5-10 yrs",Hyderabad,Telangana,Rs. 15001 to Rs.25000,Mechnical Fitter,Full Time
"5fdd857a-196d-4187-bb08-705ef3410f6f",Trade Apprentices,Nuclear Power Corporation of India Ltd (NPCIL),<p><strong>Engagement of Trade Apprentices at RR Site</strong></p><p>Number of Vacancies - 30</p><p>Minimum Age - Not less than 14 years</p><p>Maximum Age - Not exceed 24 years</p><p>Duration of Apprenticeship - 1 year</p><p>Last date of Application Submission: Sep 13 2021 (16:00 Hrs)</p>,2021-08-30 14:54:58.136 +0530,2021-08-30 14:55:08.113 +0530,2021-09-29 14:54:58.136 +0530,,ITI,Fresher,Kota,Rajasthan,Less than Rs.10000,Electrician,Apprentice
"3c864bb2-f926-400c-b54f-ca0259542c4b",field Technician,santosh global group,<p>Fled work</p><p>Field activity</p><p>Climbing the tower is must</p><p>ready to work at hight</p><p><br></p><p><br></p>,2021-11-10 19:51:13.676 +0530,2022-02-19 13:13:48.808 +0530,2021-12-10 19:51:13.676 +0530,10,"10th Pass",Fresher,Begusarai,Bihar,Rs. 10000 to Rs.15000,Electrician,Full Time
